star_score,score_reple,writer_id,write_date
10,소재가 신선하고 휴먼과 코믹이 잘 어울어진 가족끼리 볼수있는 따뜻한 영화라서 좋았다. 특히 동물을 사랑하는 사람이면 꼭 봐야할듯..,eric****,2020.01.22 13:13
10,ㅋㅋ재밋음 연기다들잘함,jh(jh96****),2020.01.22 12:12
10,베리 임폴턴트 판다를 찾아 떠나는 미스터 주의 여행기~ 생각보다 너무 재밌었어요ㅋㅋ 올해 베스트 케미 상은 이성민이 받아야 한다고 봅니다,스(zoof****),2020.01.22 11:54
1,진짜최악이네요 진짜개최악,ehor****,2020.01.23 10:10
1,연기 젤 열심히한 쉐퍼트가 불쌍하다...이렇게 재미없게만들기도 힘들겠따 감독의 연출이 잘못된건가 어쩜이렇게 재미없지..EBS에서 인형극봐도 이것보다 재밌을듯 내가 클레멘타인도피하고 다피했는데 이걸못피했네 내돈.,zzocho(zzor****),2020.01.23 03:19
10,재밌었는데... 반려견이랑 같이사는 입장에서 공감가고 웃기기도하고 저는 좋았어용,우넹(eunh****),2020.01.22 23:33
4,장난치냐?장난치냐?,없음(2pap****),2020.01.22 17:56
10,넘 재밌고 유쾌합니다. 감동도 있고. 가족들과 보기에 좋아요,YunHwanMom(sacr****),2020.01.22 16:42
10,강아지 키우는 입장에서 오래전부터 기다려온 영화인데 기대한만큼 제 판타지를 충족시켜주는 영화네요! 알리 너무 연기잘하고 보는내내 흐뭇해서 광대가 안내려갔어요. 우리나라에서 이런 영화를 볼 수 있다니 대박입니다. 꼭보...,hyhhy(1019****),2020.01.22 16:25
10,배우님들 연기도잘하셨고 무엇보다 재밋게 잘보았어요 반려견의소중함을다시한번느꼈어요 울다웃다가ㅎㅎ 가족들이랑보면좋은영화였어요,hot8****,2020.01.22 15:48
10,1점준애들 개역겹닼ㅋㅋㅋ개꿀잼,향단(9304****),2020.01.22 23:08
1,"재미 없는걸 넘어서, 보기에 짜증나고 화나는 영화.재미만 없으면 되는데, 보는 내내 오글거리고 짜증나서 앉아있기가 힘들었습니다.도대체 이런 영화에 투자를 하는 의도는 무엇이며, 과연 이걸 만든 감독은 어떤 생각인지 ...",고래의꿈(skya****),2020.01.22 20:25
2,명절 불화 생긴 가족들을 위해 만든건가요? 욕하다가 한마음이 되어버릴것같긴 하네요,칼군(5525****),2020.01.22 19:09
10,일베충이 들끓는 네이버 영화평점은 믿을 수가 없다.,먼지(penn****),2020.01.22 11:48
10,꼭봐라..진짜 내 인생 영화다,음(viru****),2020.01.22 11:22
10,알리 진짜 남우주연상 줘여할듯,rang****,2020.01.22 11:00
10,배우분들 연기 좋아용 김서형님 너무 좋아용ㅋㅋ,뽀빠이(lapo****),2020.01.22 13:17
10,"방금 보고 나왔어요. 웃으려고 들어갔다가 눈물훔치며 나왔습니다. 영화도 재밌고 특히 집에 있는 강아지 생각이 많이 났어요. 사랑하는 댕댕이들과 유기견, 사람과 동물에 대해 생각하게 만들어 주는 영화였네요. 동물과 사...",umj(umji****),2020.01.22 12:18
10,재미있었어요. 동물들과 캐미도 좋았습니다. 설날 가족영화로 추천이요,00(maki****),2020.01.22 11:52
1,클레멘타인의 계보를 이을 대작.,kkk123(khjl****),2020.01.22 23:34
10,간만에 마음을 울리는 영화 본것같네요 너무 잘봤습니다,간바레(bgjb****),2020.01.22 17:11
10,기대 안했는데 꿀잼이여따,수트롱베이뷔(wipy****),2020.01.22 11:29
10,설 연휴 가족들이랑 보기에 정말 좋을거 같아요~~ 아이들 예매해줘야겠어요^^,jamon(09fv****),2020.01.22 11:18
10,따뜻한 영화ㅎㅎ 재밌게 잘 보고 왔습니다,김한성(hrqv****),2020.01.22 10:59
10,설날 가족 영화로 보기 훌륭해요!,1bsy****,2020.01.22 10:22
10,"한국판 닥터두리틀 동물 더빙연기를 한 배우들의맛깔나는 연기이영화안에 아내의유혹 스카이캐슬 마지막 쿠기영상에 백두산과공작이 들어있다! 동물코미디 수준급, 만식의또라이기질 ㅋㅋ!",무영돌이(swor****),2020.01.22 11:27
1,최악의 영화ㅜㅜ연기는 동물들이 제일 잘함ㅜㅜ그래도 연기 좀한다는분들이라서 기대까지는 아니라도 믿었는데ㅜㅜ그나마 동물더빙이 제일 나은듯ㅜㅜ개인적으로 19~20년도 통틀어 최악의 영화ㅜㅜ,어제(eum1****),2020.01.22 18:16
10,이번에개봉한 사파리 3개중제일낫드라,원상이(dnjs****),2020.01.22 11:35
1,보고 재미없어서 남자친구랑 싸웠네요(실화임),cacia(red_****),2020.01.22 23:45
10,목소리 더빙한 배우들 찾는 재미가 쏠쏠하네요 ㅋㅋㅋ 두리틀은 유치했는데 미스터주는 생각보다 꿀잼이었음 ㅋㅋㅋ,하늘그림(blue****),2020.01.22 11:39
2,뭐라고 써야할지 모르겠어요. . . .이런 한국영화 오랜만이네요 ㅠㅠ,happ****,2020.01.22 21:05
6,그냥 이상민이연기해서 개봉이가능했다,장오(ssro****),2020.01.22 18:27
5,연기는 좋았는데 동물 목소리도 너무 어색하고/스토리는 억지억지가끔 하하 웃고 그 외엔 유치했어요.,포로리(crow****),2020.01.23 14:48
1,진짜 내 인생에서 최악의 영화 팬더랑 개랑 이야기 하는거 보고 나옴ㄷㄷ 리뷰중에 인생영화라는 리뷰 있던데 확실히 댓 알바다...이거 돈내고 봤으면 더빡쳤을듯,YJ(mary****),2020.01.23 14:06
5,"참신한 소재의 뻔한 전개, 초반부 스토리의 지루함은 치명적이다. 개그코드도 뻔한데 그나마 후반부에 나마 몇번 웃겼다 워낙 유치한거 좋아하는 성격이라 그런지 유머코드가 나쁘진 않았고 아이들이면 좋아할만하다 스토리가 좀...",inho****,2020.01.23 13:40
6,"오늘봤어요 이성민,갈소원 두 분 연기 좋았습니다. 하지만 ㅜㅜ.... 초등학교 1학년 조카들이 보면 재밌어하겠다 라는 생각만 들었어요 ㅜㅜㅋ",psm8****,2020.01.23 05:09
2,억지로 웃기려고 좀 철지난 개그랑 자기들 명대사만 합니다스토리는 지루합니다 초등학생용 영화인줄 알았습니다....,key군(np41****),2020.01.23 12:45
1,그것이 알고싶다.닥터두리틀과 싸우려고 같은 시기 개봉한 것일까.,Khaos141(j345****),2020.01.23 11:29
4,광고영상보고 웃긴 영화인줄 알고 보러갔음. 명절스트레스때문에 아무생각없이 웃고 싶었기때문에ㅠ..근데 코믹영화는 아닌듯하고 같이 간 초등생 아이는 정말 감동적이었다고함. 어른용 보다는 어린이들을 위한 영화임을 알고 가...,민주(m801****),2020.01.23 10:53
1,영화에서 제일 웃긴 장면은 배정남 죽빵맞는 장면 끝...,박준원(prop****),2020.01.23 10:00
1,라이너의 컬쳐쇼크에서 욕 겁나 쳐 먹을 영홬ㅋㅋㅋ,김에스더(esth****),2020.01.23 09:51
1,1990년도에 나왔던 김희선의 발연기 영화 같은 느낌이다 충격! 이런 허접한 것도 영화랍시고 개봉이 가능한 나라가 과연 몇이나 될까?,림르나르 베르베르(ques****),2020.01.23 08:56
2,보는내내 이런 쓰레기를 보고있는 내가 한심했네요이성민씨 작품좀 골라서해요,leeh****,2020.01.23 08:26
1,평점 처음 남겨봅니다 ㅜㅜ 너무 재미없어요,기특한석2(seok****),2020.01.23 08:20
1,아이들도 욕하는 노잼영화...,영준(ayj1****),2020.01.23 07:07
1,동무! 피는 역시 자본주의 피가 맛있다우!광고가 다 인 영화,김시민 덴지쿠 도쿠베(goe0****),2020.01.23 06:38
3,설에는 조카랑 해치지않아 보는걸로,ALEX(mont****),2020.01.23 06:34
1,ㅠ 불쾌한 요소가 너무 많았어요. 굳이 왜 넣은걸까 하는 부분도 많구요. 강아지 키우는 사람으로서 전문가 도움 아래 찍은 연기인걸 알면서도 넘 스트레스 받는 장면들이 많았어요. 진짜 이성민씨의 연기력으로 버티고 끝까...,최새얀(sovh****),2020.01.23 06:03
1,배우들이 연기를 못하는분들이 아닌데...내가 보기에 모든 문제는 각본에서 시작됨..대본이 진짜 재밌을수가없는.... 하... ㅋㅋ 만들고서 자기네들끼리도 이건아닌데 싶었을듯코미디영환데 2시간동안 정색 빨다온건 또 처...,가나다라마바사(kaka****),2020.01.23 04:00
1,우왓 ~ 그돈으로 치킨이나 먹을랴 ~ 영화보면서 그동안 연락 못했던 분들께 연락하는 시간을 가집시다,love****,2020.01.23 02:45
8,어른들은 안보길 추천하는데 초등학생 둔 부모님이라면 아이들과 보길 추천해요~~ 11살 남자아이랑 봤는데 너무 재미 있었다고 하네요~~ 초등학생이 좋아할만한 영화에요~~ 겨울방학 볼만한 영화가 없다면 추천해요~~,이쁜공주(mink****),2020.01.23 02:36
8,솔직히 기대하고 봐서 그런지.. 스토리 내용은 역시 한국영화답게 중간에는 지루했네요 그래도 잼있는 부분도 많았고 많이 웃고했어요 ~아쉬운점이 조금 있지만,하늘의꽃(suah****),2020.01.23 02:36
1,아니 평점 좋길래 봤드만 시간이랑 돈만 날렸네 ^^ 해치지 않아보다 재밌다면서요 ..^^,민서(duwk****),2020.01.23 02:34
5,1점 주려다가 배우들 불쌍해서 5점 준다. 초등학생들은 신기하게 잘 웃더라.,결이(1218****),2020.01.23 02:25
1,개노잼 핵노잼 개지루 아 돈아까워..ㅜㅜ,cine****,2020.01.23 02:16
1,광고가 다입니다.!!!,전창용(shpo****),2020.01.22 22:57
2,대학교 학예회냐...평점 5 준 사람 있으면 찾아가서 댓글 달고싶다.개봉첫날이라 기대하고 왓다가 방금 나온 길인데...연기력 좋은 배우들 데려다가 무슨 영화를 만든거냐...목소리만 출연한 배우들이 애처로웟다.우리는 ...,연금이(wlgn****),2020.01.22 22:44
1,최악중에 최악   내돈 ㅠㅋ남산보려는데  시간2시간딜레이라 ㅠㅠ기다릴껄 ㅋ,울산(oh48****),2020.01.22 22:42
1,진짜 최근 본 영화 중에 제일 재미없다 알리가 귀엽긴하네..,키(hyer****),2020.01.22 22:28
10,가족들과 보기좋은 착한영화~~^^ 동물들을 좋아해서인지 영화가 넘 흐뭇하던데요?,흔한엄마(suse****),2020.01.23 13:23
8,별점이 중요한가요. 스토리 욕하시는분들 직접 시나리오 만들어보세요. 막장드라마보다 훨 잼있습니다. 한국영화 홧팅 cg의 벽을 넘어 보세요. 조금 아쉽네요.,팔콘(falc****),2020.01.23 13:19
1,정말 돈 아깝습니다. 쟁쟁한 배우들 흑역사로 남을 만한 영화. 리뷰 잘 안쓰는데 돈 주고 볼 사람들 뜯어말리고 싶어 남깁니다,VIVID LIFE(kjsl****),2020.01.23 09:10
1,영화는 저질 액션이 어린이 뮤지컬 번개맨같고아역 캐릭터는 싸가지없고(사람말고 캐릭)동물에대한 잘못된 그리고막판에 북한말 ... 정권탓인지 드라마고영화고 다북한등장,난 남자임(chwj****),2020.01.23 08:53
8,킬링타임용으로 그럭저럭 볼만은 합니다.,RobertWhittaker(aorm****),2020.01.23 05:01
1,재미가 너무 없어서 짜증이 날 지경입니다 얼마나 재미없었냐면 웃으라고 만든 부분이 있는데 다들 안 웃고 중간에 나가는 사람도 몇 명 봤어요,판다냥이(alwh****),2020.01.23 01:22
1,밍밍....말이나오지않음,요한(sbaa****),2020.01.23 01:07
1,vip가 사라진게 아니라 웃음끼 쫙 사라졋다...웃음끼를 뺀 코미디!!!감독님....그냥 쉬세요...의식의 흐름대로 찍은건지의식없이 이런거 찍으건지....진짜 배우들 가져다 장난감 병정 놀이 하셧나?,sesn****,2020.01.23 01:06
2,캐스팅빼고 실패한 영화,자연(dbwk****),2020.01.22 23:41
1,태어나서 처음 평점 남겨본다 욕나온다 진짜,현수11(gust****),2020.01.22 23:30
2,예고편이랑 왜 딴판으로 만들어 놨어요? 초딩 영화도 아니고,이태균(woos****),2020.01.22 23:22
2,완전 노잼처음엔 졸았고. 중간에 눈 떠서 10분 못채우고 나왔어요,초롱이(ehde****),2020.01.22 23:14
1,"장르가 '코미디'인데 영화를 보는 대부분의 시간 동안 관람객들 웃음 소리가 별로 들리지 않았어요. 배우들의 연기는 좋았다고 생각해요.. 하지만 스토리 흐름 때문인지, 어색한 CG때문인지.. 보다가 나가...",조은샘(dmst****),2020.01.22 22:11
1,좀..너무 뻔하다 차라리 히트맨이 나은듯,gcxp****,2020.01.22 21:40
2,돈 아까워요  시간 아까움,leeu****,2020.01.22 21:34
4,배우들 연기 때문에 그나마 평점 조금 올렸습니다 다른요소만 보면 1점도 주기 어려웠음 삽노쟴이고 유치함 개연성없고 장면들 뚝뚝 끊김,mi0lid(yewo****),2020.01.22 21:30
1,진짜 최악입니다.세상에서 이렇게 재미없는 영화 처음봅니다.원래 평쓰는거 귀찮아서 안쓰는데 ...이거 보지마세요...돈많고 시간 많으신분만 보시길아니 그냥 돈많고 시간많아도 보시마세요,김은진(nose****),2020.01.22 21:21
1,이딴영화 만들지좀마라 외국영화 닥터두리틀 따라할려는거는 알겠는데 cg기술좀 높인다음에 만들어 한국영화는 첨부터 다시 시작해야해 기술 높일생각은 안하지??,Andrew(cv56****),2020.01.22 21:15
6,아주~유치하긴한데 초등학생 아들은 재미있게 보내요..아이가 잼있다니 만족합니다,guiy****,2020.01.22 18:30
10,,와우(gksw****),2020.01.22 17:30
7,설 연휴에 가볍게 볼 수 있는 가족 힐링 영화,민주(abcd****),2020.01.22 14:30
1,진짜 영화보는 내내 한번도안웃음;;,으헷(lky6****),2020.01.22 22:55
10,영화를볼때에는 스토리와 배우들 연기를집중하시면 재밌습니다 저는 이번 시사회에 초대되서 봤는데 너무 재밌었구요 특히 동물들의 목소리가 누구일까 맞추면서 보니까 더욱더재밌었어요ㅎㅎ,gds0****,2020.01.22 22:46
2,그냥 보지마세요 ㅎㅎ 진짜로 거짓말하는게아니라 영화내내 동물들의 성우 연기가 너무 안좋고 너무뻔한 전개와 너무 뻔한 개그코드 코믹성이 너무 뻔하네요 .어떤 리액션이 나올지 예상도되고 설마설마하는게 진짜로 너무 뻔한 ...,oon(yoon****),2020.01.22 21:34
10,닥터두리틀보다는 재밌음 8점짜리 영화지만 1점 테러범이 너무많아서10점 주고갑니다.,누리(rabb****),2020.01.22 20:55
1,진심으로... 모르는 사람들과 이런 영화를 같이 보고 있다는 게 화끈거렸습니다... 오글과 유치의 끝입니다... 12세 미만 겨냥한 영화라고 생각하면 될 거 같아요.,SEJIN PARK(publ****),2020.01.22 20:39
1,평소 정치에 숟가락 얹고 편파망작만 찍어대는데 운좋게 명작이 나올리가 없다,안알랴쥼(laye****),2020.01.22 19:30
8,동물이 관해 잘 다룬 영화라구 생각해요!,Pags(poip****),2020.01.22 16:56
7,가볍게 볼 수 있는 킬링타임 영화 나중에 다운받아 볼 것을 적극 권장함,띵산(shin****),2020.01.22 14:58
8,남산의 부장들은 안챙기고 모하는겨?ㅋㅋㅋ,아토맘(ghkd****),2020.01.22 11:05
10,누가 중학생 이상 보지 말라고 썼는데 15살인 내가 재밌다는데 뭐...배우분들 연기랑 스토리랑 다 재밌던데...cg 나만 안 어색한가...,tmdals0331(mini****),2020.01.22 23:07
10,킬링타임용으로 웃으며 재밌게 봤네요.. 오히려 평이 너무 낮아서 당황...,기이이린(klbt****),2020.01.22 21:12
10,가족과함께보기좋은영화!! 설연휴때온가족이보세요 ㅎㅎ,블랙버드(hoen****),2020.01.22 17:07
10,완전완전완전완전완전진짜 재밌음,풉키(kec2****),2020.01.22 14:07
10,재밌고 감동적이네요 코미디 아주 재밌습니다 !! 스앵님 전적으로 저를 믿으셔야합니다,가젯마누(jypa****),2020.01.22 21:05
10,너무 재밌습니다. 최근 본 영화 중 최고입니다!ㅋㅋㅋ댓글들 믿지 마세용. 기생충에도 1점 달리는 세상입니다. 생각보다 볼만합니다.,왓섭왓섭요(been****),2020.01.22 18:51
10,배우들 연기가 대박입니다!!꼭보러가세요~~!!!,성진욱(tjdw****),2020.01.22 18:49
10,배우들의연기력이 뛰어났고 내용도 감동과코믹의조화 정말재미있었다!,토요타(ange****),2020.01.22 17:21
10,Mr.Joe: I saw a missing VIP comedy Korean movie and it was fun.,susanna jeong(susa****),2020.01.22 16:36
10,배정남 좀.. 빼지ㅡㅡ,곰지(conf****),2020.01.22 12:19
1,설명 다 필요없이 그저 역대급.... 인생 최고였어요 ㅎㅎ,ze(jyn9****),2020.01.22 21:58
10,한번은 상상해 봤을 이야기?!  신선하고 좋았음!!,시아(wspw****),2020.01.22 13:52
6,소재는 참신했지만 현실성이 없어서 별로다,정우진(luck****),2020.01.23 12:30
2,닥터두리틀 보고 배워라,KRpeople(tw97****),2020.01.23 13:28
1,"하하하....내 살다 살다 이렇게 재미 없고 개연성 없는 영화는 처음이오.  악평으로 그 유명한 하지원의 칠광구도 내가 3D로 직접 본 사람인데, 이건 그보다도 못해!이성민씨, 이런 데 나오실 분 아니잖아요?12세 ...",카사노박(bini****),2020.01.23 12:35
10,그냥  기대없이 가서 보면  볼만한  영화입니다 .^^  나름  재밌게 보았어요 ~  (알리 연기짱 굿) 이성민  아저씨랑  알리가  다함 ㅋㅋㅋ ( 나도 울집 샴푸(키우는냥이 이름입니다 ㅋ)랑  대화해보고싶네~ㅋㅋ...,그냥  기대없이 가서 보면  볼만한  영화입니다 .^^  나름  재밌게 보았어요 ~  (알리 연기짱 굿) 이성민  아저씨랑  알리가  다함 ㅋㅋㅋ ( 나도 울집 샴푸(키우는냥이 이름입니다 ㅋ)랑  대화해보고싶네~ㅋㅋ...,2020.01.23 14:54
2,아이랑 같이 가서 봤지만 지루해서 중간도 못가고 잤음요.,샤방샤방(nix0****),2020.01.23 12:46
4,차라리 어린이용 애니메이션으로 만들면 볼만했을 듯... 보다가 뛰쳐 나가고 싶었는데 티켓값 아까워서 앉아있었음 내 뒤에 남자애들 3명은 나가더라 ㅋㅋㅋ,고릴라(oplk****),2020.01.23 12:42
5,12세이상 관람불가관람시 손발이 오그라들수 있음,레노스(lina****),2020.01.23 12:31
8,처음엔 애들영화다 싶었는데 가면갈수록 집중되고 동물들을 좋아해서 그런지몰라도 감동적이고정말재밌었다 보는내내 너무웃겼음 동물과 소통하는영화 많이나오길~~,종인짱(rhdw****),2020.01.23 12:25
1,배우들 보면서 내가 다 현타옴.. ㅜㅜ 개노잼,손농민(alsw****),2020.01.23 08:37
6,"솔직히 낮은평점이 난무한데 ""내"" 기준으로는 그렇게 망작인 영화는 아니고 그렇다고 대작이나 훌륭한 영화는 아님. 그냥 킬링타임용 오락영화정도는 되는데 호불호가 심함.",젠느(jenn****),2020.01.23 02:58
10,오늘 오전 재미있게 잘 봤습니다.,dj58****,2020.01.23 13:24
10,엥 가족들이랑 보기에는 딱 좋은 영화였음 !!,chio****,2020.01.23 10:47
10,ㅋㅋㅋ기대안했는데 꿀잼이네요 오랜만에 착한영화좋네요,lskc****,2020.01.23 10:28
1,이건 정말 .... 하 뭐지 ....,좋은 하루(wnsg****),2020.01.22 23:00
1,진짜 예고편보고 엄청 재밌을것같아서 봤는데 충격적입니다 한국에서 이런 영화가 나온건 흥미롭지만 솔직히 스토리 유치하고 어린 애들이 좋아할 영화에요 대배우님들이 출연하시기엔 훌륭하신 연기력에 비해 영화의 질이 떨어져요...,여신(popq****),2020.01.22 22:59
2,오늘 보고 왔는데...출연진 보고 기대했는데 CG를 떠나서 이건 뭐..하...영화관에서 본 영화 중 첫 실패작ㅠㅠ,명반(viol****),2020.01.22 19:13
5,한국선 절대 히트가 안될 개그 포인트 아쉽....,미랑(ydad****),2020.01.22 18:31
6,재밌긴함 근데 잘 모르겠다,담요(gudw****),2020.01.22 17:53
9,유치할줄 알았는데 감동이 ㅠㅠ,천원두(djk3****),2020.01.23 10:29
9,넘재밌게봤어요 간만에좋은영화였습니다,DSOK(f2aw****),2020.01.23 10:28
8,개인적으로 나쁘지 않았어요 볼만해요,호박넝쿨(acek****),2020.01.23 06:04
1,배우들 빼면 암것도 없는 영화  시간낭비 돈낭비다,아줌마(kej6****),2020.01.23 01:24
1,와~~이건 역대급이다!역대급이야!!영화인들은 이거보고 공부해야한다! 이런게 쓰레기구나!이거는 분리수거도 안됀다고 ㅡㅡ 한국관객들 수준을 어떻게 본거지? 기만하는건가?장난하나!진짜!,kove****,2020.01.23 00:48
2,배정남 왜 나왔는지 모르겠고 안웃기고 재미없음...아 돈 아까움 ㅠ ㅜ,히데(winn****),2020.01.23 00:43
1,배우가 아깝다 심하다 ㄹㅇ,SWH(whsu****),2020.01.23 00:31
1,감상포인트를 하나도 체크하기 싫었던 영화이 정도의 영화면 차라리 캣츠처럼 '얼마나 못 만들었길래 사람들이 그래...?' 하는 포지션으로 가는것도 나쁘지 않아보임.,LHP(flsg****),2020.01.23 00:29
2,유치 --노잼---,홀스(jhpa****),2020.01.23 00:06
1,그냥..가족영화에요..닥터두리들 보고 미스터주 보니까 한숨만 나오네요..애기들은 정말 좋아할것 같고영화 언제 끝나나 열심히 기다리기만 했네요,주르찡(tjdw****),2020.01.22 23:22
1,센스 없고 재능 없는 사람이 영화만든다고 설치면 어떤 꼴이 일어나는지 알려주네요.,조공(tjsw****),2020.01.23 00:14
1,지옥에 있는 노무현도 탄식할만한 영화....,aaa(wi94****),2020.01.22 22:48
8,큰 기대 없이 보러 왔는데 생각보다 재미있었습니다. 평에 비해 CG가 많이 어색하지는 않구요영화관 분위기도 좋았습니다.,엠지(cho0****),2020.01.22 21:59
10,저는 넘 재미 있어씁니다 ㅎㅎ 한번더 보고 시픈 영화 입니다 ㅎㅎ,애니를좋아하는여자(dksg****),2020.01.22 21:24
10,재미는 그럭저럭이지만배정남이 하드캐리하고알리연기가 너무 인상적이었어요오래간만에 가족들이 다같이 볼 수 있는 영화가 나와 기뻐요,btbt(dmsw****),2020.01.22 20:50
10,오랜만에 착한 영화를 본 느낌.,엄문석(qot6****),2020.01.22 13:17
10,네이버 평점때문에 살짝 고민하다 봤는데재밌었어요ㅋ여러영화가 같이 개봉하다보니 경쟁작에 평점테러 더 심한듯요~ 요즘은 작품만 좋다면 다 보지않나요?ㅋㅋ내일은 해치지않아 보러 갈 예정입니다ㅋ,오리날다(jia0****),2020.01.23 14:52
4,"독특한 소재 , 진부한 스토리텔링 , 드라마급 연출",얄타이르(dbck****),2020.01.23 12:39
2,기대하지마라 재미없다,비듬(love****),2020.01.23 09:22
2,감독님  너무 하시는거 아니에요?이렇게 영화 만들면 어떻합니까너무 심하내요  진짜 할말이없음 유치한정도가 아니고 이건 유치원생들도 안봄이런 영화를 내가 보다니 ㅠㅠ,mand****,2020.01.22 20:25
6,연기는 너무 좋은데 동물들 목소리가 전문성우가 아니라서 그런지 너무 어색한 부분이 많아써용,퍼펙맨(wi15****),2020.01.22 18:59
10,사실 김서형때문에본건데 이성민 비중이 너무 큰게 좀아쉽고 김서형은 3번정도만 등장한것 같아서 그건 별로였어요. 이성민때문에 보러가는건 괜찮지만 김서형이나배정남보러고 간다면 조금 실망일수도 있어요. 그래도 감동이있었어...,이윤서(95lj****),2020.01.22 17:47
1,유치하고 억지 눈물짜내기(벗 눈물은 안남)사람이 탈쓰고 하는게 더 나을것같은 cg 내 시간 내 돈..ㅠ 평점 알바들 길바다 똥 밟아라,김혜련(3148****),2020.01.22 21:44
10,재미도 있고 감동도 있다. 무엇보다 동물과의 교감이 신선하다.,VS(qi8d****),2020.01.23 10:28
10,이런영화 더 많이 만들어주세요ㅠㅠ,황태(f5y4****),2020.01.22 18:57
9,근래 1~2년간 나온 한국영화들 중 그나마 괜찮아 보임. 지금은 상영관이 적어서 예매량이 뒤쳐지지만 2020년 상반기 가장 흥행한 한국영화로 남지않을까 함.,화려한필체(drat****),2020.01.22 12:04
1,내가 이래서 한국영화 안본다 에휴  개 쓰렉 망작. 조카데리고 어쩔수없이 봤는데 하...  주인공이랑 스카이캐슬 아주머니 빼고는 영... 연기도 그렇고 스토리도 걍 쌉노답. 더빙은 ㅆ... 듣기도싫다,머슴(by00****),2020.01.22 13:45
1,최악의 영화 진짜로 보기싫다,하이루(hbhb****),2020.01.22 10:05
4,스토리는 신선했으나 코미디 영화다운 코믹요소가 부족함~ 히트맨이랑은 비교를 하면 안됨,생크림케익(hjkw****),2020.01.23 09:19
6,이런 허술한 시나리오와 연출에 감정잡고 연기하는 배우가 대단한듯..명절특집 코믹 꽁트같은 영화인듯..소재는 신선했으나 완성도가 많이 떨어지네요,doong(eves****),2020.01.22 21:45
6,"배우들의 연기력은 꽤 괜찮았다, 밍밍 역의 유인나는 성우에 거의 근접한 느낌이였으니... 하지만 급전개와 굳이 할 필요 없는 대사, 억지스럽게 감동을 이끌어내려는 면이 보였으며 무엇보다도 판다 밍밍의 CG는 약간 엉...",갈매기(psb1****),2020.01.22 19:49
4,캐스팅은 좋은 것 같은데 왜 이렇게 밖에 안됐을까요..스토리 자체가 별로임 재미도 너무 없고 코믹이라는데 웃음포인트가 어딘지도 모르겠고ㅠ,하영(xiah****),2020.01.23 00:29
6,,갈매기꿈(hmku****),2020.01.22 19:39
2,노란리본 달고 광주를 찬양하거나 노무현을 찬양하거나 북한을 미화하고 박정희를 까고 미국을 까야지. 감독이 개돼지들을 모르는구나 ㅋㅋ 대한민국에서 이렇게 영화 찍으면 흥행이 안돼 ㅋㅋ,삘로(tuja****),2020.01.23 02:16
4,생각없이 킬링타임으로 보기 좋은 영화. 유치해서 보기 좀 힘들었는데 좀 웃기긴했음,hds3****,2020.01.22 20:18
4,뭐 딱히 웃긴것도 아니고 배우들 연기는 너무 좋았는데 동물cg 때문에 몰입이 안됩니다,치카포카(free****),2020.01.22 19:49
5,알리가 이랬다는 걸 사람들이 알리가 있나...,박팡팡(zzzp****),2020.01.22 20:38
1,아직도 저질 한국 영화를 보나?? 깔깔깔깔,전라왜구(seon****),2020.01.22 19:14
4,"재미보다는 감동을 주려고 한 것 같기도... 그냥보면 충분히 최악일 수 있지만, 자녀와 함께 보기에는 그럭저럭임...",지원아빠(huni****),2020.01.22 19:14
10,동물을 좋아하는 사람들은 재밌게 볼 듯,DT(gth1****),2020.01.22 13:51
4,,몽몽이(melo****),2020.01.22 19:56
10,온가족이 볼 수 있는 감동적인 영화예요,끼끼(ceda****),2020.01.22 15:21
8,생각보다 재미있는 영화였고 반려동물 키우는 사람이라면 추천하는 영화입니다 그리고 연예인 성우를 별로 안좋아하는 입장으로 이번에 목소리 연기도 거북함 없이 듣기 좋아서 좋았습니다,으악새33(wnsd****),2020.01.22 12:27
2,이영화 진짜 비추입니다특히 애견인 분들 절대 보지 마세요동물학대도 아니고 영화 스토리가 왜 이런지 진짜 보다가 화가나서 올립니다..특선영회로도 아까운 영화.캐스팅이 아까운 영화.배우분들 안타까우심.,재욱러브(skok****),2020.01.22 16:25
